Invoice,StockCode,Quantity,InvoiceDate,Price,CustomerID,Country,TotalAmount,Month,Description_ASSORTED COLOUR BIRD ORNAMENT,Description_CREAM HANGING HEART T-LIGHT HOLDER,Description_JUMBO BAG RED RETROSPOT,Description_LUNCH BAG  BLACK SKULL.,Description_LUNCH BAG RED RETROSPOT,Description_PARTY BUNTING,Description_POPCORN HOLDER,Description_REGENCY CAKESTAND 3 TIER,Description_SET OF 3 CAKE TINS PANTRY DESIGN 
578262,20727,2,2011-11-23 13:27:00,1.65,u18283,United Kingdom,3.3,11,0,0,0,1,0,0,0,0,0
578262,85099B,2,2011-11-23 13:27:00,2.08,u18283,United Kingdom,4.16,11,0,0,1,0,0,0,0,0,0
578262,21212,1,2011-11-23 13:27:00,0.55,u18283,United Kingdom,0.55,11,0,0,0,0,0,0,0,0,0
578262,21212,2,2011-11-23 13:27:00,0.55,u18283,United Kingdom,1.1,11,0,0,0,0,0,0,0,0,0
578270,22197,13,2011-11-23 13:39:00,1.63,u14096,United Kingdom,21.189999999999998,11,0,0,0,0,0,0,1,0,0
578270,20725,5,2011-11-23 13:39:00,4.13,u14096,United Kingdom,20.65,11,0,0,0,0,1,0,0,0,0
578270,85123A,1,2011-11-23 13:39:00,5.79,u14096,United Kingdom,5.79,11,0,1,0,0,0,0,0,0,0
578270,21212,6,2011-11-23 13:39:00,1.25,u14096,United Kingdom,7.5,11,0,0,0,0,0,0,0,0,0
578271,84879,8,2011-11-23 13:40:00,1.69,u13899,United Kingdom,13.52,11,1,0,0,0,0,0,0,0,0
578275,20727,1,2011-11-23 13:46:00,1.65,u15916,United Kingdom,1.65,11,0,0,0,1,0,0,0,0,0
578275,20727,2,2011-11-23 13:46:00,1.65,u15916,United Kingdom,3.3,11,0,0,0,1,0,0,0,0,0
578278,22197,10,2011-11-23 13:51:00,0.85,u12748,United Kingdom,8.5,11,0,0,0,0,0,0,1,0,0
578293,85099B,10,2011-11-23 14:36:00,2.08,u1564,United Kingdom,20.8,11,0,0,1,0,0,0,0,0,0
578302,85123A,6,2011-11-23 15:23:00,2.95,u16057,United Kingdom,17.700000000000003,11,0,1,0,0,0,0,0,0,0
578302,85099B,10,2011-11-23 15:23:00,2.08,u16057,United Kingdom,20.8,11,0,0,1,0,0,0,0,0,0
578303,47566,8,2011-11-23 15:39:00,4.95,u14733,United Kingdom,39.6,11,0,0,0,0,0,1,0,0,0
578303,22720,3,2011-11-23 15:39:00,4.95,u14733,United Kingdom,14.850000000000001,11,0,0,0,0,0,0,0,0,1
578306,47566,4,2011-11-23 15:46:00,4.95,u1741,United Kingdom,19.8,11,0,0,0,0,0,1,0,0,0
578313,22197,20,2011-11-23 16:24:00,0.85,u17757,United Kingdom,17.0,11,0,0,0,0,0,0,1,0,0
578317,22720,6,2011-11-23 16:47:00,4.95,u15398,United Kingdom,29.700000000000003,11,0,0,0,0,0,0,0,0,1
578317,84879,16,2011-11-23 16:47:00,1.69,u15398,United Kingdom,27.04,11,1,0,0,0,0,0,0,0,0
578323,47566,1,2011-11-23 17:19:00,4.95,u15743,United Kingdom,4.95,11,0,0,0,0,0,1,0,0,0
578354,20727,10,2011-11-24 10:12:00,1.65,u17139,United Kingdom,16.5,11,0,0,0,1,0,0,0,0,0
578366,85099B,10,2011-11-24 10:53:00,2.08,u16173,United Kingdom,20.8,11,0,0,1,0,0,0,0,0,0
578366,22720,3,2011-11-24 10:53:00,4.95,u16173,United Kingdom,14.850000000000001,11,0,0,0,0,0,0,0,0,1
578370,21212,1,2011-11-24 11:11:00,0.55,u17346,United Kingdom,0.55,11,0,0,0,0,0,0,0,0,0
578370,85099B,4,2011-11-24 11:11:00,2.08,u17346,United Kingdom,8.32,11,0,0,1,0,0,0,0,0,0
578370,84879,8,2011-11-24 11:11:00,1.69,u17346,United Kingdom,13.52,11,1,0,0,0,0,0,0,0,0
578370,22197,4,2011-11-24 11:11:00,0.85,u17346,United Kingdom,3.4,11,0,0,0,0,0,0,1,0,0
578400,84879,5,2011-11-24 11:52:00,1.69,u12748,United Kingdom,8.45,11,1,0,0,0,0,0,0,0,0
578427,85123A,6,2011-11-24 12:11:00,2.95,u15034,United Kingdom,17.700000000000003,11,0,1,0,0,0,0,0,0,0
578429,85099B,10,2011-11-24 12:12:00,2.08,u16271,United Kingdom,20.8,11,0,0,1,0,0,0,0,0,0
578429,85123A,6,2011-11-24 12:12:00,2.95,u16271,United Kingdom,17.700000000000003,11,0,1,0,0,0,0,0,0,0
578445,22720,1,2011-11-24 12:25:00,4.95,u15005,United Kingdom,4.95,11,0,0,0,0,0,0,0,0,1
578470,47566,4,2011-11-24 12:38:00,4.95,u16824,United Kingdom,19.8,11,0,0,0,0,0,1,0,0,0
578485,20727,10,2011-11-24 12:52:00,1.65,u12921,United Kingdom,16.5,11,0,0,0,1,0,0,0,0,0
578485,20725,10,2011-11-24 12:52:00,1.65,u12921,United Kingdom,16.5,11,0,0,0,0,1,0,0,0,0
578508,85123A,4,2011-11-24 13:06:00,2.95,u16892,United Kingdom,11.8,11,0,1,0,0,0,0,0,0,0
578510,85099B,2,2011-11-24 13:25:00,2.08,u14056,United Kingdom,4.16,11,0,0,1,0,0,0,0,0,0
578511,22720,1,2011-11-24 13:27:00,4.95,u17975,United Kingdom,4.95,11,0,0,0,0,0,0,0,0,1
578513,20727,20,2011-11-24 13:32:00,1.65,u16609,United Kingdom,33.0,11,0,0,0,1,0,0,0,0,0
578513,20725,10,2011-11-24 13:32:00,1.65,u16609,United Kingdom,16.5,11,0,0,0,0,1,0,0,0,0
578515,47566,1,2011-11-24 13:40:00,4.95,u16885,United Kingdom,4.95,11,0,0,0,0,0,1,0,0,0
578516,22197,20,2011-11-24 13:53:00,0.85,u14591,United Kingdom,17.0,11,0,0,0,0,0,0,1,0,0
578516,85099B,10,2011-11-24 13:53:00,2.08,u14591,United Kingdom,20.8,11,0,0,1,0,0,0,0,0,0
578519,20727,1,2011-11-24 13:56:00,1.65,u14591,United Kingdom,1.65,11,0,0,0,1,0,0,0,0,0
578519,20725,2,2011-11-24 13:56:00,1.65,u14591,United Kingdom,3.3,11,0,0,0,0,1,0,0,0,0
578519,22197,6,2011-11-24 13:56:00,0.85,u14591,United Kingdom,5.1,11,0,0,0,0,0,0,1,0,0
578522,84879,2,2011-11-24 14:09:00,1.69,u17254,United Kingdom,3.38,11,1,0,0,0,0,0,0,0,0
578522,20727,1,2011-11-24 14:09:00,1.65,u17254,United Kingdom,1.65,11,0,0,0,1,0,0,0,0,0
578526,20725,10,2011-11-24 14:22:00,1.65,u13995,United Kingdom,16.5,11,0,0,0,0,1,0,0,0,0
578526,20727,10,2011-11-24 14:22:00,1.65,u13995,United Kingdom,16.5,11,0,0,0,1,0,0,0,0,0
578533,85123A,4,2011-11-24 14:42:00,2.95,u17767,United Kingdom,11.8,11,0,1,0,0,0,0,0,0,0
578534,85123A,6,2011-11-24 14:51:00,2.95,u15725,United Kingdom,17.700000000000003,11,0,1,0,0,0,0,0,0,0
578548,84879,4,2011-11-24 15:02:00,1.69,u17345,United Kingdom,6.76,11,1,0,0,0,0,0,0,0,0
578551,20727,10,2011-11-24 15:05:00,1.65,u12937,United Kingdom,16.5,11,0,0,0,1,0,0,0,0,0
578551,20725,10,2011-11-24 15:05:00,1.65,u12937,United Kingdom,16.5,11,0,0,0,0,1,0,0,0,0
578620,85099B,1,2011-11-24 15:21:00,2.08,u17247,United Kingdom,2.08,11,0,0,1,0,0,0,0,0,0
578621,84879,8,2011-11-24 15:26:00,1.69,u13719,United Kingdom,13.52,11,1,0,0,0,0,0,0,0,0
578623,84879,8,2011-11-24 15:32:00,1.69,u15953,United Kingdom,13.52,11,1,0,0,0,0,0,0,0,0
578653,85123A,12,2011-11-24 16:40:00,2.95,u18161,United Kingdom,35.400000000000006,11,0,1,0,0,0,0,0,0,0
578653,22720,3,2011-11-24 16:40:00,4.95,u18161,United Kingdom,14.850000000000001,11,0,0,0,0,0,0,0,0,1
578653,84879,16,2011-11-24 16:40:00,1.69,u18161,United Kingdom,27.04,11,1,0,0,0,0,0,0,0,0
578662,22720,1,2011-11-24 16:51:00,4.95,u17516,United Kingdom,4.95,11,0,0,0,0,0,0,0,0,1
578663,85123A,6,2011-11-24 16:54:00,2.95,u15428,United Kingdom,17.700000000000003,11,0,1,0,0,0,0,0,0,0
578666,22720,3,2011-11-24 17:06:00,4.95,u17727,United Kingdom,14.850000000000001,11,0,0,0,0,0,0,0,0,1
578676,84879,8,2011-11-24 19:07:00,1.69,u16016,United Kingdom,13.52,11,1,0,0,0,0,0,0,0,0
578676,20727,3,2011-11-24 19:07:00,1.65,u16016,United Kingdom,4.949999999999999,11,0,0,0,1,0,0,0,0,0
578678,20727,2,2011-11-24 19:59:00,1.65,u17841,United Kingdom,3.3,11,0,0,0,1,0,0,0,0,0
578678,85099B,2,2011-11-24 19:59:00,2.08,u17841,United Kingdom,4.16,11,0,0,1,0,0,0,0,0,0
578679,20725,10,2011-11-25 08:12:00,1.65,u15117,United Kingdom,16.5,11,0,0,0,0,1,0,0,0,0
578680,85123A,6,2011-11-25 08:23:00,2.95,u16458,United Kingdom,17.700000000000003,11,0,1,0,0,0,0,0,0,0
578680,85099B,10,2011-11-25 08:23:00,2.08,u16458,United Kingdom,20.8,11,0,0,1,0,0,0,0,0,0
578688,85123A,2,2011-11-25 09:27:00,2.95,u16719,United Kingdom,5.9,11,0,1,0,0,0,0,0,0,0
578688,85123A,1,2011-11-25 09:27:00,2.95,u16719,United Kingdom,2.95,11,0,1,0,0,0,0,0,0,0
578696,20725,10,2011-11-25 10:02:00,1.65,u13985,United Kingdom,16.5,11,0,0,0,0,1,0,0,0,0
578696,47566,4,2011-11-25 10:02:00,4.95,u13985,United Kingdom,19.8,11,0,0,0,0,0,1,0,0,0
578696,85099B,10,2011-11-25 10:02:00,2.08,u13985,United Kingdom,20.8,11,0,0,1,0,0,0,0,0,0
578701,47566,4,2011-11-25 10:52:00,4.95,u17624,United Kingdom,19.8,11,0,0,0,0,0,1,0,0,0
578719,84879,8,2011-11-25 11:25:00,1.69,u17348,United Kingdom,13.52,11,1,0,0,0,0,0,0,0,0
578757,20725,1,2011-11-25 11:41:00,1.65,u12748,United Kingdom,1.65,11,0,0,0,0,1,0,0,0,0
578781,22197,1,2011-11-25 11:54:00,0.85,u15872,United Kingdom,0.85,11,0,0,0,0,0,0,1,0,0
578786,47566,4,2011-11-25 12:02:00,4.95,u13184,United Kingdom,19.8,11,0,0,0,0,0,1,0,0,0
578791,85123A,2,2011-11-25 12:20:00,2.95,u12841,United Kingdom,5.9,11,0,1,0,0,0,0,0,0,0
578805,20727,20,2011-11-25 12:57:00,1.65,u16401,United Kingdom,33.0,11,0,0,0,1,0,0,0,0,0
578805,20725,10,2011-11-25 12:57:00,1.65,u16401,United Kingdom,16.5,11,0,0,0,0,1,0,0,0,0
578809,20727,10,2011-11-25 13:23:00,1.65,u13048,United Kingdom,16.5,11,0,0,0,1,0,0,0,0,0
578809,85099B,10,2011-11-25 13:23:00,2.08,u13048,United Kingdom,20.8,11,0,0,1,0,0,0,0,0,0
578809,20725,10,2011-11-25 13:23:00,1.65,u13048,United Kingdom,16.5,11,0,0,0,0,1,0,0,0,0
578810,22720,2,2011-11-25 13:27:00,4.95,u16814,United Kingdom,9.9,11,0,0,0,0,0,0,0,0,1
578812,84879,8,2011-11-25 13:30:00,1.69,u13332,United Kingdom,13.52,11,1,0,0,0,0,0,0,0,0
578814,22197,4,2011-11-25 13:40:00,0.85,u12748,United Kingdom,3.4,11,0,0,0,0,0,0,1,0,0
578814,21212,1,2011-11-25 13:40:00,0.55,u12748,United Kingdom,0.55,11,0,0,0,0,0,0,0,0,0
578814,20725,3,2011-11-25 13:40:00,1.65,u12748,United Kingdom,4.949999999999999,11,0,0,0,0,1,0,0,0,0
578814,85099B,1,2011-11-25 13:40:00,2.08,u12748,United Kingdom,2.08,11,0,0,1,0,0,0,0,0,0
578817,85123A,4,2011-11-25 13:45:00,2.95,u16764,United Kingdom,11.8,11,0,1,0,0,0,0,0,0,0
578817,20727,1,2011-11-25 13:45:00,1.65,u16764,United Kingdom,1.65,11,0,0,0,1,0,0,0,0,0
578834,22197,6,2011-11-25 15:32:00,0.85,u18109,United Kingdom,5.1,11,0,0,0,0,0,0,1,0,0
578834,21212,2,2011-11-25 15:32:00,0.55,u18109,United Kingdom,1.1,11,0,0,0,0,0,0,0,0,0
578834,22720,1,2011-11-25 15:32:00,4.95,u18109,United Kingdom,4.95,11,0,0,0,0,0,0,0,0,1
578846,21212,10,2011-11-25 17:27:00,0.55,u17757,United Kingdom,5.5,11,0,0,0,0,0,0,0,0,0
578846,22197,20,2011-11-25 17:27:00,0.85,u17757,United Kingdom,17.0,11,0,0,0,0,0,0,1,0,0
578850,22197,15,2011-11-27 10:47:00,0.85,u13571,United Kingdom,12.75,11,0,0,0,0,0,0,1,0,0
578850,85099B,4,2011-11-27 10:47:00,2.08,u13571,United Kingdom,8.32,11,0,0,1,0,0,0,0,0,0
578851,84879,8,2011-11-27 11:05:00,1.69,u16407,United Kingdom,13.52,11,1,0,0,0,0,0,0,0,0
578914,85123A,4,2011-11-27 11:54:00,2.95,u13782,United Kingdom,11.8,11,0,1,0,0,0,0,0,0,0
578925,47566,2,2011-11-27 12:13:00,4.95,u17365,United Kingdom,9.9,11,0,0,0,0,0,1,0,0,0
578927,85099B,3,2011-11-27 12:26:00,2.08,u15747,United Kingdom,6.24,11,0,0,1,0,0,0,0,0,0
578927,20727,2,2011-11-27 12:26:00,1.65,u15747,United Kingdom,3.3,11,0,0,0,1,0,0,0,0,0
578928,22197,2,2011-11-27 12:29:00,0.85,u15443,United Kingdom,1.7,11,0,0,0,0,0,0,1,0,0
578931,22197,1,2011-11-27 12:40:00,0.85,u16942,United Kingdom,0.85,11,0,0,0,0,0,0,1,0,0
578935,22197,2,2011-11-27 12:52:00,0.85,u15351,United Kingdom,1.7,11,0,0,0,0,0,0,1,0,0
578939,20727,5,2011-11-27 13:14:00,1.65,u17068,United Kingdom,8.25,11,0,0,0,1,0,0,0,0,0
578941,21212,2,2011-11-27 13:26:00,0.55,u16024,United Kingdom,1.1,11,0,0,0,0,0,0,0,0,0
578943,22197,6,2011-11-27 13:35:00,0.85,u15009,United Kingdom,5.1,11,0,0,0,0,0,0,1,0,0
578944,85123A,1,2011-11-27 13:41:00,2.95,u16005,United Kingdom,2.95,11,0,1,0,0,0,0,0,0,0
578944,20725,1,2011-11-27 13:41:00,1.65,u16005,United Kingdom,1.65,11,0,0,0,0,1,0,0,0,0
578949,85123A,1,2011-11-27 14:30:00,2.95,u14954,United Kingdom,2.95,11,0,1,0,0,0,0,0,0,0
578949,85099B,1,2011-11-27 14:30:00,2.08,u14954,United Kingdom,2.08,11,0,0,1,0,0,0,0,0,0
578953,22720,1,2011-11-27 14:50:00,4.95,u13546,United Kingdom,4.95,11,0,0,0,0,0,0,0,0,1
578995,20727,10,2011-11-27 15:59:00,1.65,u15861,United Kingdom,16.5,11,0,0,0,1,0,0,0,0,0
578995,20725,6,2011-11-27 15:59:00,1.65,u15861,United Kingdom,9.899999999999999,11,0,0,0,0,1,0,0,0,0
578995,22197,18,2011-11-27 15:59:00,0.85,u15861,United Kingdom,15.299999999999999,11,0,0,0,0,0,0,1,0,0
578995,85123A,2,2011-11-27 15:59:00,2.95,u15861,United Kingdom,5.9,11,0,1,0,0,0,0,0,0,0
578998,22720,1,2011-11-27 16:05:00,4.95,u15436,United Kingdom,4.95,11,0,0,0,0,0,0,0,0,1
579001,20727,2,2011-11-27 16:19:00,1.65,u15555,United Kingdom,3.3,11,0,0,0,1,0,0,0,0,0
579011,20725,10,2011-11-28 09:40:00,1.65,u15078,United Kingdom,16.5,11,0,0,0,0,1,0,0,0,0
579013,20727,20,2011-11-28 09:48:00,1.65,u18229,United Kingdom,33.0,11,0,0,0,1,0,0,0,0,0
579039,20725,10,2011-11-28 10:23:00,1.65,u17031,United Kingdom,16.5,11,0,0,0,0,1,0,0,0,0
579062,20725,10,2011-11-28 10:29:00,1.65,u17651,United Kingdom,16.5,11,0,0,0,0,1,0,0,0,0
579067,84879,16,2011-11-28 10:31:00,1.69,u1447,United Kingdom,27.04,11,1,0,0,0,0,0,0,0,0
579087,84879,16,2011-11-28 10:35:00,1.69,u13914,United Kingdom,27.04,11,1,0,0,0,0,0,0,0,0
579098,20727,1,2011-11-28 11:18:00,1.65,u14606,United Kingdom,1.65,11,0,0,0,1,0,0,0,0,0
579098,22197,1,2011-11-28 11:18:00,0.85,u14606,United Kingdom,0.85,11,0,0,0,0,0,0,1,0,0
579103,85099B,4,2011-11-28 11:39:00,2.08,u18041,United Kingdom,8.32,11,0,0,1,0,0,0,0,0,0
579116,22197,24,2011-11-28 11:54:00,0.85,u17346,United Kingdom,20.4,11,0,0,0,0,0,0,1,0,0
579124,22197,4,2011-11-28 12:14:00,0.85,u15721,United Kingdom,3.4,11,0,0,0,0,0,0,1,0,0
579131,85099B,10,2011-11-28 12:33:00,2.08,u12839,United Kingdom,20.8,11,0,0,1,0,0,0,0,0,0
579134,20727,20,2011-11-28 12:38:00,1.65,u13115,United Kingdom,33.0,11,0,0,0,1,0,0,0,0,0
579134,20725,20,2011-11-28 12:38:00,1.65,u13115,United Kingdom,33.0,11,0,0,0,0,1,0,0,0,0
579135,22197,20,2011-11-28 12:44:00,0.85,u18096,United Kingdom,17.0,11,0,0,0,0,0,0,1,0,0
579141,22197,3,2011-11-28 13:06:00,0.85,u17019,United Kingdom,2.55,11,0,0,0,0,0,0,1,0,0
579142,22197,14,2011-11-28 13:06:00,0.85,u16744,United Kingdom,11.9,11,0,0,0,0,0,0,1,0,0
579144,21212,24,2011-11-28 13:11:00,0.55,u13269,United Kingdom,13.200000000000001,11,0,0,0,0,0,0,0,0,0
579145,22197,4,2011-11-28 13:13:00,0.85,u14597,United Kingdom,3.4,11,0,0,0,0,0,0,1,0,0
579147,85123A,1,2011-11-28 13:20:00,2.95,u13263,United Kingdom,2.95,11,0,1,0,0,0,0,0,0,0
579161,22197,5,2011-11-28 13:56:00,0.85,u17379,United Kingdom,4.25,11,0,0,0,0,0,0,1,0,0
579161,21212,2,2011-11-28 13:56:00,0.55,u17379,United Kingdom,1.1,11,0,0,0,0,0,0,0,0,0
579162,20725,3,2011-11-28 13:58:00,1.65,u16393,United Kingdom,4.949999999999999,11,0,0,0,0,1,0,0,0,0
579162,85099B,4,2011-11-28 13:58:00,2.08,u16393,United Kingdom,8.32,11,0,0,1,0,0,0,0,0,0
579166,22720,3,2011-11-28 14:02:00,4.95,u1429,United Kingdom,14.850000000000001,11,0,0,0,0,0,0,0,0,1
579170,21212,1,2011-11-28 14:26:00,0.55,u17811,United Kingdom,0.55,11,0,0,0,0,0,0,0,0,0
579171,22197,3,2011-11-28 14:30:00,0.85,u1303,United Kingdom,2.55,11,0,0,0,0,0,0,1,0,0
579171,22197,12,2011-11-28 14:30:00,0.85,u1303,United Kingdom,10.2,11,0,0,0,0,0,0,1,0,0
579175,47566,6,2011-11-28 14:39:00,4.95,u14562,United Kingdom,29.700000000000003,11,0,0,0,0,0,1,0,0,0
579182,22197,24,2011-11-28 15:15:00,0.85,u15601,United Kingdom,20.4,11,0,0,0,0,0,0,1,0,0
579182,84879,8,2011-11-28 15:15:00,1.69,u15601,United Kingdom,13.52,11,1,0,0,0,0,0,0,0,0
579196,85099B,1,2011-11-28 15:54:00,4.13,u14096,United Kingdom,4.13,11,0,0,1,0,0,0,0,0,0
579196,85123A,3,2011-11-28 15:54:00,5.79,u14096,United Kingdom,17.37,11,0,1,0,0,0,0,0,0,0
579196,20725,3,2011-11-28 15:54:00,4.13,u14096,United Kingdom,12.39,11,0,0,0,0,1,0,0,0,0
579196,21212,5,2011-11-28 15:54:00,1.25,u14096,United Kingdom,6.25,11,0,0,0,0,0,0,0,0,0
579261,85099B,10,2011-11-29 09:10:00,2.08,u13429,United Kingdom,20.8,11,0,0,1,0,0,0,0,0,0
579268,84879,8,2011-11-29 09:47:00,1.69,u14321,United Kingdom,13.52,11,1,0,0,0,0,0,0,0,0
579270,84879,8,2011-11-29 09:50:00,1.69,u15783,United Kingdom,13.52,11,1,0,0,0,0,0,0,0,0
579273,84879,16,2011-11-29 10:00:00,1.69,u15197,United Kingdom,27.04,11,1,0,0,0,0,0,0,0,0
579283,22720,3,2011-11-29 10:45:00,4.95,u13883,United Kingdom,14.850000000000001,11,0,0,0,0,0,0,0,0,1
579283,21212,24,2011-11-29 10:45:00,0.55,u13883,United Kingdom,13.200000000000001,11,0,0,0,0,0,0,0,0,0
579287,84879,16,2011-11-29 10:58:00,1.69,u13496,United Kingdom,27.04,11,1,0,0,0,0,0,0,0,0
579301,22197,15,2011-11-29 11:32:00,0.85,u18118,United Kingdom,12.75,11,0,0,0,0,0,0,1,0,0
579301,85099B,3,2011-11-29 11:32:00,2.08,u18118,United Kingdom,6.24,11,0,0,1,0,0,0,0,0,0
579301,22720,1,2011-11-29 11:32:00,4.95,u18118,United Kingdom,4.95,11,0,0,0,0,0,0,0,0,1
579301,85123A,3,2011-11-29 11:32:00,2.95,u18118,United Kingdom,8.850000000000001,11,0,1,0,0,0,0,0,0,0
579307,84879,16,2011-11-29 11:34:00,1.69,u17655,United Kingdom,27.04,11,1,0,0,0,0,0,0,0,0
579358,85123A,6,2011-11-29 11:50:00,2.95,u16992,United Kingdom,17.700000000000003,11,0,1,0,0,0,0,0,0,0
579399,21212,3,2011-11-29 12:09:00,0.55,u13137,United Kingdom,1.6500000000000001,11,0,0,0,0,0,0,0,0,0
579399,84879,7,2011-11-29 12:09:00,1.69,u13137,United Kingdom,11.83,11,1,0,0,0,0,0,0,0,0
579399,20727,3,2011-11-29 12:09:00,1.65,u13137,United Kingdom,4.949999999999999,11,0,0,0,1,0,0,0,0,0
579404,85123A,12,2011-11-29 12:21:00,2.95,u14126,United Kingdom,35.400000000000006,11,0,1,0,0,0,0,0,0,0
579408,22197,5,2011-11-29 12:34:00,0.85,u14701,United Kingdom,4.25,11,0,0,0,0,0,0,1,0,0
579411,20725,7,2011-11-29 12:46:00,1.65,u16794,United Kingdom,11.549999999999999,11,0,0,0,0,1,0,0,0,0
579411,22720,1,2011-11-29 12:46:00,4.95,u16794,United Kingdom,4.95,11,0,0,0,0,0,0,0,0,1
579414,47566,1,2011-11-29 12:52:00,4.95,u14719,United Kingdom,4.95,11,0,0,0,0,0,1,0,0,0
579430,22197,8,2011-11-29 13:06:00,0.85,u12748,United Kingdom,6.8,11,0,0,0,0,0,0,1,0,0
579430,85099B,1,2011-11-29 13:06:00,2.08,u12748,United Kingdom,2.08,11,0,0,1,0,0,0,0,0,0
579432,85099B,2,2011-11-29 13:12:00,2.08,u15311,United Kingdom,4.16,11,0,0,1,0,0,0,0,0,0
579440,85099B,10,2011-11-29 13:32:00,2.08,u14388,United Kingdom,20.8,11,0,0,1,0,0,0,0,0,0
579440,22720,3,2011-11-29 13:32:00,4.95,u14388,United Kingdom,14.850000000000001,11,0,0,0,0,0,0,0,0,1
579443,22197,10,2011-11-29 13:40:00,0.85,u16479,United Kingdom,8.5,11,0,0,0,0,0,0,1,0,0
579447,85099B,12,2011-11-29 13:46:00,2.08,u1439,United Kingdom,24.96,11,0,0,1,0,0,0,0,0,0
579447,22197,12,2011-11-29 13:46:00,0.85,u1439,United Kingdom,10.2,11,0,0,0,0,0,0,1,0,0
579447,85123A,4,2011-11-29 13:46:00,2.95,u1439,United Kingdom,11.8,11,0,1,0,0,0,0,0,0,0
579456,85123A,1,2011-11-29 14:20:00,2.95,u13428,United Kingdom,2.95,11,0,1,0,0,0,0,0,0,0
579458,22197,2,2011-11-29 14:38:00,0.85,u16549,United Kingdom,1.7,11,0,0,0,0,0,0,1,0,0
579458,85123A,1,2011-11-29 14:38:00,2.95,u16549,United Kingdom,2.95,11,0,1,0,0,0,0,0,0,0
579461,47566,4,2011-11-29 14:42:00,4.95,u15615,United Kingdom,19.8,11,0,0,0,0,0,1,0,0,0
579461,85099B,10,2011-11-29 14:42:00,2.08,u15615,United Kingdom,20.8,11,0,0,1,0,0,0,0,0,0
579467,85099B,10,2011-11-29 14:57:00,2.08,u15755,United Kingdom,20.8,11,0,0,1,0,0,0,0,0,0
579468,84879,8,2011-11-29 14:58:00,1.69,u14711,United Kingdom,13.52,11,1,0,0,0,0,0,0,0,0
579470,85099B,2,2011-11-29 15:06:00,2.08,u16549,United Kingdom,4.16,11,0,0,1,0,0,0,0,0,0
579470,85123A,6,2011-11-29 15:06:00,2.95,u16549,United Kingdom,17.700000000000003,11,0,1,0,0,0,0,0,0,0
579491,22197,7,2011-11-29 15:23:00,0.85,u14723,United Kingdom,5.95,11,0,0,0,0,0,0,1,0,0
579491,84879,8,2011-11-29 15:23:00,1.69,u14723,United Kingdom,13.52,11,1,0,0,0,0,0,0,0,0
579491,85123A,1,2011-11-29 15:23:00,2.95,u14723,United Kingdom,2.95,11,0,1,0,0,0,0,0,0,0
579499,84879,8,2011-11-29 15:59:00,1.69,u17682,United Kingdom,13.52,11,1,0,0,0,0,0,0,0,0
579499,85123A,12,2011-11-29 15:59:00,2.95,u17682,United Kingdom,35.400000000000006,11,0,1,0,0,0,0,0,0,0
579499,20725,10,2011-11-29 15:59:00,1.65,u17682,United Kingdom,16.5,11,0,0,0,0,1,0,0,0,0
579499,20727,10,2011-11-29 15:59:00,1.65,u17682,United Kingdom,16.5,11,0,0,0,1,0,0,0,0,0
579510,85099B,10,2011-11-29 16:44:00,2.08,u14554,United Kingdom,20.8,11,0,0,1,0,0,0,0,0,0
579516,20725,1,2011-11-29 17:52:00,1.65,u17841,United Kingdom,1.65,11,0,0,0,0,1,0,0,0,0
579516,22197,5,2011-11-29 17:52:00,0.85,u17841,United Kingdom,4.25,11,0,0,0,0,0,0,1,0,0
579516,20727,2,2011-11-29 17:52:00,1.65,u17841,United Kingdom,3.3,11,0,0,0,1,0,0,0,0,0
579516,20725,2,2011-11-29 17:52:00,1.65,u17841,United Kingdom,3.3,11,0,0,0,0,1,0,0,0,0
579517,22720,1,2011-11-29 18:02:00,4.95,u12748,United Kingdom,4.95,11,0,0,0,0,0,0,0,0,1
579518,22197,4,2011-11-29 18:05:00,0.85,u12748,United Kingdom,3.4,11,0,0,0,0,0,0,1,0,0
579522,84879,8,2011-11-30 08:04:00,1.69,u14432,United Kingdom,13.52,11,1,0,0,0,0,0,0,0,0
579533,85123A,12,2011-11-30 09:24:00,2.95,u12953,United Kingdom,35.400000000000006,11,0,1,0,0,0,0,0,0,0
579545,20727,20,2011-11-30 10:18:00,1.65,u13098,United Kingdom,33.0,11,0,0,0,1,0,0,0,0,0
579545,20725,20,2011-11-30 10:18:00,1.65,u13098,United Kingdom,33.0,11,0,0,0,0,1,0,0,0,0
579555,21212,1,2011-11-30 11:08:00,0.55,u16241,United Kingdom,0.55,11,0,0,0,0,0,0,0,0,0
579555,85123A,3,2011-11-30 11:08:00,2.95,u16241,United Kingdom,8.850000000000001,11,0,1,0,0,0,0,0,0,0
579556,85099B,1,2011-11-30 11:17:00,2.08,u17835,United Kingdom,2.08,11,0,0,1,0,0,0,0,0,0
579558,85123A,12,2011-11-30 11:24:00,2.95,u14755,United Kingdom,35.400000000000006,11,0,1,0,0,0,0,0,0,0
579559,20727,2,2011-11-30 11:30:00,1.65,u16764,United Kingdom,3.3,11,0,0,0,1,0,0,0,0,0
579559,20725,1,2011-11-30 11:30:00,1.65,u16764,United Kingdom,1.65,11,0,0,0,0,1,0,0,0,0
579559,85123A,3,2011-11-30 11:30:00,2.95,u16764,United Kingdom,8.850000000000001,11,0,1,0,0,0,0,0,0,0
